tweetid,content,max_speech_type,max_agg_type,max_target_type,label,aggr,target,text
1292000929990889472,"@RahulGandhi COVID INDIA - Recent 46 Vs 1st 95 Days 46 D:- C-1,643,356, D-28,630 (1.74%) &amp; R-1,178,545 (71.71%) 95 D:- C-445,255, D- 13,888 (3.12%) &amp; R-248,460 (55.8%) 46 Vs 95 Days - 3.68 times Infection, BUT, 1.38% drop in Casualties &amp; 15.91% Increase in Recoveries.",normal,not_aggressive,na,0,0,0,"<user> covid india - recent 46 vs 1st 95 days 46 d:- c-1,643,356, d-28,630 (1.74%) &amp; r-1,178,545 (71.71%) 95 d:- c-445,255, d- 13,888 (3.12%) &amp; r-248,460 (55.8%) 46 vs 95 days - 3.68 times infection, but, 1.38% drop in casualties &amp; 15.91% increase in recoveries."
1302102796251127810,Coronavirus: What lessons can rest of UK learn from Scotlands school return?: Image https://t.co/9MNs5r5ehy,normal,not_aggressive,na,0,0,0,coronavirus: what lessons can rest of uk learn from scotlands school return?: image <url>
1283915844309966850,Stores be closing early like corona know when to go in the house,normal,not_aggressive,na,0,0,0,stores be closing early like corona know when to go in the house
1300931279790247945,dont forget to wear a mask when going out shopping!:),normal,not_aggressive,na,0,0,0,dont forget to wear a mask when going out shopping!:)
1289170262588395520,HK government logic at its finest once again. #meme #hongkong #standwithhongkong #covid19 #coronavirus #ccp #english #diyms https://t.co/MxyJwGVhqA,normal,not_aggressive,na,0,0,0,hk government logic at its finest once again. meme hong kong stand with hong kong covid19 coronavirus ccp english diy ms <url>
1319687334619643904,THE SECOND QUARANTINE WILL BE DEVASTATOR FOR AMERICAN AND GLOBAL ECONOMY. AS INTERNATIONAL ATTORNEY GIVEN POWER BY ALL NATIONS OUR JOB IS TO STOP GLOBAL COVID HOLOCAUST.UNCLE TRUMP COMES IN EUROPE YOU WILL SEE PEOPLE ARE FORCE TO BE INFECTED BY CONTAMINATED MASK. AFRICA IS SILENT https://t.co/IB7MBwNSAr,abusive,somewhat_aggressive,na,1,1,0,the second quarantine will be devastator for american and global economy. as international attorney given power by all nations our job is to stop global covid holocaust.uncle trump comes in europe you will see people are force to be infected by contaminated mask. africa is silent <url>
1339470241240367106,Worldwide coverage Wherever you look... #ToryCorruption https://t.co/LTFIJigTua,normal,not_aggressive,na,0,0,0,worldwide coverage wherever you look... tory corruption <url>
1302169881450893312,#ICYMI UN Forced To Admit Gates-Funded Vaccine Is Causing #Polio Outbreak In Africa https://t.co/6P7DZDubP0 4 Sep 2020 #QUOTE .. a major international vaccine initiative is actually causing the outbreak .. #CoronaVirus #COVID19 #CCPVirus @RHONDA_USA @eavesdropann @KVitalone,normal,not_aggressive,na,0,0,0,icymi un forced to admit gates-funded vaccine is causing polio outbreak in africa <url> 4 sep 2020 quote .. a major international vaccine initiative is actually causing the outbreak .. coronavirus covid19 ccp virus <user>
1298041340031315968,I promised my sisters that I won't cut my hair till I come home. Haven't been home since March due to this pandemic... I STARTED SEMI BALD AND I HAVE A MULLET WITH BANGS NOW! pretty sure I'll have long hair when I get back home...,normal,not_aggressive,na,0,0,0,i promised my sisters that i won't cut my hair till i come home. haven't been home since march due to this pandemic... i started semi bald and i have a mullet with bangs now! pretty sure i'll have long hair when i get back home...
1308734760630521858,Zambia headed for Africas first Covid-related debt default | Financial Times https://t.co/AzK3Woc5EH,normal,not_aggressive,na,0,0,0,zambia headed for africas first covid-related debt default | financial times <url>
1288752188089602048,Omega notes CE Mark for the COVID-19 Diagnostic @OmegaDiagnostic https://t.co/QaNmR8Q96B #investing #shares #voxmarkets via @VOXmarkets,normal,not_aggressive,na,0,0,0,omega notes ce mark for the covid19 diagnostic <user> <url> investing shares vox markets via <user>
1279463585333358596,Seeing people still talk about COVID like its not real is really disheartening. People have lost loved ones to this and yall come on the timeline with foolery.,normal,not_aggressive,na,0,0,0,seeing people still talk about covid like its not real is really disheartening. people have lost loved ones to this and yall come on the timeline with foolery.
1308731205614022656,#youandyours Extortionate prices for puppies in UK since lockdown are forcing people to buy abroad. It's disgusting people charging thousands for cross breed pups!,normal,not_aggressive,na,0,0,0,you and yours extortionate prices for puppies in uk since lockdown are forcing people to buy abroad. it's disgusting people charging thousands for cross breed pups!
1302616523694059520,ayo i wonder how many niggas who went to gat are gonna go home with covid lol...,normal,not_aggressive,na,0,0,0,ayo i wonder how many niggas who went to gat are gonna go home with covid lol...
1309454279804104704,"@LBC dear James, kindly tweet a link to that article. Back in the good old R of SA, I have a cousin who was convinced in this threatening time of the sign of the beast 5G and corona created by Gates et al, the rapture was upon us in April. No comment from him now...",normal,not_aggressive,na,0,0,0,"<user> dear james, kindly tweet a link to that article. back in the good old r of sa, i have a cousin who was convinced in this threatening time of the sign of the beast 5g and corona created by gates et al, the rapture was upon us in april. no comment from him now..."
1309217751404179456,#IfBreonnaTaylorWasStillHere She would still be assisting those patients affected by #COVID19 A pandemic that has disproportionately affected African Americans #BlackLivesMatter #BreonnaTaylor #JusticeForBreonnaTaylor,normal,not_aggressive,na,0,0,0,if breonna taylor was still here she would still be assisting those patients affected by covid19 a pandemic that has disproportionately affected african americans black lives matter breonna taylor justice for breonna taylor
1286532168185819136,Israel to send top defence R&amp;D team to develop 30-second coronavirus test in India https://t.co/OKvTAprFRy,normal,not_aggressive,na,0,0,0,israel to send top defence r&amp;d team to develop 30-second coronavirus test in india <url>
1307758463838232579,"600 KSH for free! As the fight against covid-19 continues, get finite amount of cash daily. Please get the anti-epidemic cash reward bonus provided by BANGBET. Click to get yours also! https://t.co/TodbuiHV5a",normal,not_aggressive,na,0,0,0,"600 ksh for free! as the fight against covid19 continues, get finite amount of cash daily. please get the anti-epidemic cash reward bonus provided by bangbet. click to get yours also! <url>"
1334730967500673025,Trump delivers fact based speech...#MSM reports #COVID19 cases break daily record. Very convenient. @PressSec @DonaldJTrumpJr https://t.co/inHp5qta5y #ChinaVirus #COVID19 @realDonaldTrump,normal,not_aggressive,na,0,0,0,trump delivers fact based speech... msm reports covid19 cases break daily record. very convenient. <user> <url> chinavirus covid19 <user>
1316833588147638272,"Here are some of the stories you can expect in #TheStarNews tomorrow: - Cyrils plan to revive economy - Hawks official in R3m scandal - Rude teacher axed - Speeding cop, child in coma #Covid19inSA #LockDownSouthAfrica #CoronavirusInSA #Coronavirus https://t.co/z6cVrJ4FyO",normal,not_aggressive,na,0,0,0,"here are some of the stories you can expect in the star news tomorrow: - cyrils plan to revive economy - hawks official in r3m scandal - rude teacher axed - speeding cop, child in coma covid19insa lock down south africa coronavirus in sa coronavirus <url>"
1303426476012957697,"The EU is planning to build strategic autonomy in essential products in the wake of the CCP virus pandemic, European Council President Charles Michel said @EpochTimes https://t.co/8koCFRS4ub",normal,not_aggressive,na,0,0,0,"the eu is planning to build strategic autonomy in essential products in the wake of the ccp virus pandemic, european council president charles michel said <user> <url>"
1287718257764585474,Good news Government Planning to Ban #PUBG #59Chinese #Chineseappbanned @PUBG #Corona #ChinaVirus #PUBG #security https://t.co/b43XeB3IMX,normal,somewhat_aggressive,anti_asian,0,1,1,good news government planning to ban pub g 59 chinese app banned <user> corona chinavirus pub g security <url>
1313271337377431554,"is the @nytimes gong to do ""investigative journalism"" where they get access to @realDonaldTrump medical records to show he might have been lying about his covid-19 case, or I guess that is more trivial than his tax returns",normal,somewhat_aggressive,na,0,1,0,"is the <user> gong to do ""investigative journalism"" where they get access to <user> medical records to show he might have been lying about his covid19 case, or i guess that is more trivial than his tax returns"
1306610739638145024,COVID-19: South Africa Reduces StrictLockdown https://t.co/q8B8i2RHCw,normal,not_aggressive,na,0,0,0,covid19: south africa reduces strictlockdown <url>
1292785420611145728,"Africa CDC, African Risk Capacity launch COVID-19 modelling tool for Africa - https://t.co/F4vjbr63CG https://t.co/6mjZX0xk1N",normal,not_aggressive,na,0,0,0,"africa cdc, african risk capacity launch covid19 modelling tool for africa - <url> <url>"
1279461057006833664,Check out this news! #coronavirus #COVID_19 #COVID19 #COVID19 #Wuhan #coronaviruschina #WuhanCoronavirus #ChinaVirus &gt;share and RT! https://t.co/VPAoyhxC0l,normal,somewhat_aggressive,anti_asian,0,1,1,check out this news! coronavirus covid_19 covid19 wuhan coronavirus china wuhan coronavirus chinavirus &gt;share and ! <url>
1279471768797773825,Yet another reason I'm moving to #Canada if #trump gets (shudder) reelected - that country's handling of the #CoronaVirus pandemic: https://t.co/XMM9jYYohx,normal,somewhat_aggressive,na,0,1,0,yet another reason i'm moving to canada if trump gets (shudder) reelected - that country's handling of the coronavirus pandemic: <url>
1309869716702400513,"This says it all: A US passport, which once allowed easy access to almost every country in the world, is no longer a valuable travel pass. Because of Covid, Americans are banned from most of Europe, Asia, Africa, Oceania and Latin America, except for Albania, Brazil and Belarus!",normal,not_aggressive,na,0,0,0,"this says it all: a us passport, which once allowed easy access to almost every country in the world, is no longer a valuable travel pass. because of covid, americans are banned from most of europe, asia, africa, oceania and latin america, except for albania, brazil and belarus!"
1314616752895004673,"""In the four days since he returned from Walter Reed, Trump has not expressed any contrition or humility over the outbreak of the virus in the West Wing. Instead, he has called his own infection a 'blessing from God'""",normal,not_aggressive,na,0,0,0,"""in the four days since he returned from walter reed, trump has not expressed any contrition or humility over the outbreak of the virus in the west wing. instead, he has called his own infection a 'blessing from god'"""
1311689823342616576,All human must stand up and say NO to china #ChinaVirus #CCP_is_terrorist #ChinaMustPay #coronavirus #COVID19 #china #usa #England #uk #taiwan #japan #indian #india #canada #australia #france #NewZealand #sweden #Germany #Europe #Swiss #CzechRepublic #kongeriketNorge #Denmark https://t.co/pDpEgEAPYc,hate,somewhat_aggressive,anti_asian,2,1,1,all human must stand up and say no to china chinavirus ccp_is_ terrorist china must pay coronavirus covid19 china usa england uk taiwan japan indian india canada australia france new zealand sweden germany europe swiss czech republic kong erik et norge denmark <url>
