,annot1,annot2,content,expert,label,orig_final_label,text,tweetid
1635,entity_directed_hostility,entity_directed_hostility,#china literally killed all the whistleblowers exposing the #chinavirus. and lied about when it started (in november not december) but in the mind of a leftist it's always about hating @realdonaldtrump. you people are sick!  #thegreatawakening  #kag https://t.co/gdkghzwyzo,entity_directed_hostility,2,entity_directed_hostility,china literally killed all the whistleblowers exposing the chinavirus. and lied about when it started (in november not december) but in the mind of a leftist it's always about hating <user> you people are sick! the great awakening kag <url>,1239726233967112192
1636,entity_directed_hostility,entity_directed_hostility,"@kdarryl12 @pdchina no, just spreading the word about the #wuhanoutbreak #wuhanvirus #chinavirus and how china should be held responsible for launching bio-warfare 😅",entity_directed_hostility,2,entity_directed_hostility,"<user> no, just spreading the word about the wuhan outbreak wuhan virus chinavirus and how china should be held responsible for launching bio-warfare",1237838952054190080
1637,entity_directed_hostility,entity_directed_criticism,@DrTedros honour for bringing the world into trouble? WuHan Org = 收錢搞事  well paid from China huh? #2019nCoV #ChinaziVirus,entity_directed_hostility,2,entity_directed_hostility,<user> honour for bringing the world into trouble? wuhan org = well paid from china huh? 2019ncov china z i virus,1227418520037683200
1638,counter_speech,entity_directed_hostility,@gatewaypundit Unfortunately it doesn’t kill the Kung Flu make #kungflu trend,entity_directed_hostility,2,entity_directed_hostility,<user> unfortunately it doesnt kill the kung flu make kungflu trend,1232860847296389120
1639,none_of_the_above,entity_directed_hostility,@Reuters The virus is everywhere. Thanks to the arrogance of the Pooh. #ChinesePneumonia,entity_directed_hostility,2,entity_directed_hostility,<user> the virus is everywhere. thanks to the arrogance of the pooh. chinese pneumonia,1220387447336423424
1640,entity_directed_hostility,entity_directed_hostility,"@realdonaldtrump for costing us billions and causing our economy to tank, we should wipe clean our entire debt with china. they need to pay for their virus!  #wuhanvirus #wuhan #chinesecoronavirus https://t.co/pogpbh17ud",entity_directed_hostility,2,entity_directed_hostility,"<user> for costing us billions and causing our economy to tank, we should wipe clean our entire debt with china. they need to pay for their virus! wuhan virus wuhan chinese coronavirus <url>",1239733772997844992
1641,entity_directed_hostility,entity_directed_hostility,"not calling the virus by its name #chinesevirus #wuhanvirus is helping the chinese divert attention from the fact that as country, they keep producing deadly viruses at a considerably higher rate than any other place on earth #coronaviruspandemic",entity_directed_hostility,2,entity_directed_hostility,"not calling the virus by its name chinesevirus wuhan virus is helping the chinese divert attention from the fact that as country, they keep producing deadly viruses at a considerably higher rate than any other place on earth coronavirus pandemic",1237916358173585408
1642,entity_directed_hostility,entity_directed_hostility,"LOL，while blaming US for spreading fear, CHINA DOES SPREADING FEAR to the world.  #China_is_terrorist #ChinaVirus #WuhanOutbreak #cornonavirus #coronaviruswuhan #biohazard",entity_directed_hostility,2,entity_directed_hostility,"lolwhile blaming us for spreading fear, china does spreading fear to the world. china _is_ terrorist chinavirus wuhan outbreak corn on a virus coronavirus wuhan biohazard",1224249736602902528
1643,entity_directed_hostility,entity_directed_hostility,remember that all this misery and panic is bright to you but the chinese communist party. #wuhanflu #wuhanvirus #wuhancoronovirus #winnietheflu #fuckchina #fucktheccp,entity_directed_hostility,2,entity_directed_hostility,remember that all this misery and panic is bright to you but the chinese communist party. wuhan flu wuhan virus wuhan coro no virus winnie the flu fuck china fuck the ccp,1238587880479404032
1644,entity_directed_hostility,entity_directed_hostility,"@hk_nick Why did you ask this question?? If they did restrict themselves from eating wild animals greedily, we would not needa live under fear of the #WuhanPneumonia #ChinesePneumonia",entity_directed_hostility,2,entity_directed_hostility,"<user> why did you ask this question?? if they did restrict themselves from eating wild animals greedily, we would not needa live under fear of the wuhan pneumonia chinese pneumonia",1219618758664155137
1645,entity_directed_hostility,none_of_the_above,"@yayahoooooo that's daily routine of #ccp, blame everyone except herself. #wuhancoronavirus made by #usa. hong kong protest is taught by usa, try to ruin hk, not human right problem. uyghurs ppl didn't go concentration camp, it was story imagine by western. that's why we don't believe on her. https://t.co/3lfokjeagv",entity_directed_hostility,2,entity_directed_hostility,"<user> that's daily routine of ccp, blame everyone except herself. wuhan coronavirus made by usa. hong kong protest is taught by usa, try to ruin hk, not human right problem. uyghurs ppl didn't go concentration camp, it was story imagine by western. that's why we don't believe on her. <url>",1238332463660883968
1646,none_of_the_above,entity_directed_hostility,"@ahmadinejad1956 @antonioguterres its may be artificially made in #wuhan lab p4. and who was already under controlled by #ccp china. #wuhancoronavirus will infect globally, take care!",entity_directed_hostility,2,entity_directed_hostility,"<user> its may be artificially made in wuhan lab p4. and who was already under controlled by ccp china. wuhan coronavirus will infect globally, take care!",1237228871524569088
1647,none_of_the_above,entity_directed_hostility,@wayne_hay Leave it to #Cambodia. 🙄 The only thing they know is money. They should foot the bill for this spreading of the #coronavirus. #ChinesePneumonia #WuhanCoronavirus #WuhanPneumonia #ChinaVirus #ChinaCoronavirus #ChinaziVirus #LockDownChina #Pandemic #Outbreak,entity_directed_hostility,2,entity_directed_hostility,<user> leave it to cambodia. the only thing they know is money. they should foot the bill for this spreading of the coronavirus. chinese pneumonia wuhan coronavirus wuhan pneumonia chinavirus china coronavirus china z i virus lockdown china pandemic outbreak,1228958811819397121
1648,counter_speech,entity_directed_hostility,@xhnews wuhan isn’t a race dumbass. accountability and responsibility have never been a strong suit of china. #wuhancoronavirus #chinavirus,entity_directed_hostility,2,entity_directed_hostility,<user> wuhan isnt a race dumbass. accountability and responsibility have never been a strong suit of china. wuhan coronavirus chinavirus,1239902887343321088
1649,entity_directed_hostility,none_of_the_above,"@SolomonYue @marcorubio @HawleyMO @benedictrogers @lukedepulford URGENT! If 🌏 can see this msg, pls help 🇭🇰'ers to against #WuhanSARS. Due to unrest #HKprotests, #CarrieLam 🇨🇳tyranny doesn't allow masks to be shipped to 🇭🇰. Despite of censorship to #FreedomOfspeech, it's murder!",entity_directed_hostility,2,entity_directed_hostility,"<user> urgent! if can see this msg, pls help 'ers to against wuhansars. due to unrest hk protests, carrie lam tyranny doesn't allow masks to be shipped to . despite of censorship to freedom of speech, it's murder!",1221105009221201920
1650,entity_directed_hostility,none_of_the_above,@Luks16476967 #WuhanPneumonia #WuhanSARS Never rely only others to keep hygiene! Or on #CCP to give you the real picture of any public health peril... #CCPChina https://t.co/CQRJpeoMBd,entity_directed_hostility,2,entity_directed_hostility,<user> wuhan pneumonia wuhansars never rely only others to keep hygiene! or on ccp to give you the real picture of any public health peril... ccp china <url>,1219469443589234688
1651,entity_directed_hostility,entity_directed_hostility,pay attention !! i’ll say it slowly #chinavirus created by china in china !! https://t.co/zlktpb3i22,entity_directed_hostility,2,entity_directed_hostility,pay attention !! ill say it slowly chinavirus created by china in china !! <url>,1237489972581711872
